"Visits_Per_Station","PrimaryCareShortageArea","EDStations","Tot_ED_NmbVsts","UrbanRuralDesi","HospitalOwnership","year","CountyName","avgTotEDVsts","avgEdStationVisits"
28.7692307692308,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,28.7692307692308
28.9166666666667,"Yes",24,42755,"Urban","Government","2023","San Joaquin",42755,28.9166666666667
29.0625,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,29.0625
29.0689655172414,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,29.0689655172414
29.2741935483871,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,29.2741935483871
29.2777777777778,"Yes",36,62048,"Urban","Nonprofit","2021","Los Angeles",62048,29.2777777777778
29.3,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,29.3
29.3170731707317,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,29.3170731707317
29.375,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,29.375
29.5416666666667,"Yes",24,22101,"Urban","Investor Owned","2021","Orange",22101,29.5416666666667
29.5833333333333,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,29.5833333333333
29.9041095890411,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,29.9041095890411
30.5142857142857,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,30.5142857142857
30.6764705882353,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,30.6764705882353
30.7272727272727,"Yes",44,42673,"Urban","Government","2022","Orange",42673,30.7272727272727
30.8297872340426,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,30.8297872340426
30.95,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,30.95
30.9545454545455,"Yes",44,37922,"Urban","Government","2021","Orange",37922,30.9545454545455
31.2307692307692,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,31.2307692307692
31.25,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,31.25
31.3076923076923,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,31.3076923076923
31.375,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,31.375
31.4032258064516,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,31.4032258064516
31.4318181818182,"Yes",44,42673,"Urban","Government","2022","Orange",42673,31.4318181818182
31.5806451612903,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,31.5806451612903
31.8235294117647,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,31.8235294117647
32,"Yes",7,6908,"Urban","Investor Owned","2022","Los Angeles",6908,32
32,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,32
32.1153846153846,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,32.1153846153846
32.1847826086956,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,32.1847826086956
32.2465753424658,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,32.2465753424658
32.3478260869565,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,32.3478260869565
32.3548387096774,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,32.3548387096774
32.3684210526316,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,32.3684210526316
32.4827586206897,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,32.4827586206897
32.8974358974359,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,32.8974358974359
32.9428571428571,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,32.9428571428571
33.1647058823529,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,33.1647058823529
33.3,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,33.3
33.3333333333333,"Yes",12,32018,"Urban","Investor Owned","2023","Los Angeles",32018,33.3333333333333
33.5769230769231,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,33.5769230769231
33.6346153846154,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,33.6346153846154
33.6470588235294,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,33.6470588235294
33.9239130434783,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,33.9239130434783
34.0625,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,34.0625
34.0909090909091,"Yes",44,37922,"Urban","Government","2021","Orange",37922,34.0909090909091
34.125,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,34.125
34.1666666666667,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,34.1666666666667
34.1764705882353,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,34.1764705882353
34.2307692307692,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,34.2307692307692
34.2717391304348,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,34.2717391304348
34.3013698630137,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,34.3013698630137
34.375,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,34.375
34.4565217391304,"Yes",46,72057,"Urban","Nonprofit","2023","Los Angeles",72057,34.4565217391304
34.6,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,34.6
34.75,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,34.75
34.8076923076923,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,34.8076923076923
34.875,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,34.875
35.0175438596491,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,35.0175438596491
35.0941176470588,"Yes",85,55269,"Urban","Government","2021","Tulare",55269,35.0941176470588
35.3064516129032,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,35.3064516129032
35.34375,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,35.34375
35.3636363636364,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,35.3636363636364
35.3809523809524,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,35.3809523809524
35.4166666666667,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,35.4166666666667
35.4285714285714,"Yes",7,6834,"Urban","Investor Owned","2021","Los Angeles",6834,35.4285714285714
35.6,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,35.6
35.6847826086956,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,35.6847826086956
35.9347826086956,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,35.9347826086956
35.9655172413793,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,35.9655172413793
35.9787234042553,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,35.9787234042553
36.0833333333333,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,36.0833333333333
36.1724137931034,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,36.1724137931034
36.2978723404255,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,36.2978723404255
36.484375,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,36.484375
36.5428571428571,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,36.5428571428571
36.75,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,36.75
36.8333333333333,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,36.8333333333333
36.8333333333333,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,36.8333333333333
36.9487179487179,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,36.9487179487179
37,"Yes",12,32018,"Urban","Investor Owned","2023","Los Angeles",32018,37
37,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,37
37.1428571428571,"Yes",7,6736,"Urban","Investor Owned","2023","Los Angeles",6736,37.1428571428571
37.1590909090909,"Yes",44,37922,"Urban","Government","2021","Orange",37922,37.1590909090909
37.2,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,37.2
37.25,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,37.25
37.304347826087,"Yes",46,68844,"Urban","Nonprofit","2022","Los Angeles",68844,37.304347826087
37.5909090909091,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,37.5909090909091
37.6857142857143,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,37.6857142857143
37.7560975609756,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,37.7560975609756
37.8636363636364,"Yes",22,32220,"Urban","Investor Owned","2021","San Bernardino",32220,37.8636363636364
37.875,"Yes",24,25258,"Urban","Investor Owned","2022","Orange",25258,37.875
37.9285714285714,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,37.9285714285714
37.986301369863,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,37.986301369863
38.0425531914894,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,38.0425531914894
38.0909090909091,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,38.0909090909091
38.125,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,38.125
38.35,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,38.35
38.3714285714286,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,38.3714285714286
38.5,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,38.5
38.6571428571429,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,38.6571428571429
38.8245614035088,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,38.8245614035088
38.8965517241379,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,38.8965517241379
38.9,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,38.9
38.9166666666667,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,38.9166666666667
39.2065217391304,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,39.2065217391304
39.2272727272727,"Yes",44,42673,"Urban","Government","2022","Orange",42673,39.2272727272727
40,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,40
40.0833333333333,"Yes",12,30482,"Urban","Nonprofit","2023","Santa Cruz",30482,40.0833333333333
40.2,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,40.2
40.5365853658537,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,40.5365853658537
40.5479452054795,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,40.5479452054795
40.6136363636364,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,40.6136363636364
40.6666666666667,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,40.6666666666667
40.741935483871,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,40.741935483871
40.8888888888889,"Yes",9,16357,"Urban","Investor Owned","2021","Los Angeles",16357,40.8888888888889
41.2,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,41.2
41.2361111111111,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,41.2361111111111
41.3424657534247,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,41.3424657534247
41.5614035087719,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,41.5614035087719
41.8076923076923,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,41.8076923076923
41.9545454545455,"Yes",44,42673,"Urban","Government","2022","Orange",42673,41.9545454545455
41.9871794871795,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,41.9871794871795
42.0857142857143,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,42.0857142857143
42.2717391304348,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,42.2717391304348
42.3142857142857,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,42.3142857142857
42.5,"Yes",12,28994,"Urban","Nonprofit","2022","Santa Cruz",28994,42.5
42.5641025641026,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,42.5641025641026
42.6140350877193,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,42.6140350877193
42.8125,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,42.8125
42.8571428571429,"Yes",21,37600,"Urban","Investor Owned","2023","San Bernardino",37600,42.8571428571429
43,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,43
43.1774193548387,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,43.1774193548387
43.5714285714286,"Yes",7,6736,"Urban","Investor Owned","2023","Los Angeles",6736,43.5714285714286
43.945652173913,"Yes",92,138112,"Urban","Nonprofit","2021","San Bernardino",138112,43.945652173913
44.2105263157895,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,44.2105263157895
44.2857142857143,"Yes",7,6736,"Urban","Investor Owned","2023","Los Angeles",6736,44.2857142857143
44.3684210526316,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,44.3684210526316
44.4444444444444,"Yes",9,7628,"Urban","Government","2021","Sonoma",7628,44.4444444444444
44.5957446808511,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,44.5957446808511
44.8,"Yes",10,28495,"Urban","Nonprofit","2023","Kern",28495,44.8
44.8846153846154,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,44.8846153846154
44.8846153846154,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,44.8846153846154
45.0526315789474,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,45.0526315789474
45.0769230769231,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,45.0769230769231
45.2282608695652,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,45.2282608695652
45.25,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,45.25
45.2553191489362,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,45.2553191489362
45.2631578947368,"Yes",19,53276,"Urban","Government","2023","Monterey",53276,45.2631578947368
45.3152173913044,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,45.3152173913044
45.3698630136986,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,45.3698630136986
45.4347826086956,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,45.4347826086956
45.6140350877193,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,45.6140350877193
45.7586206896552,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,45.7586206896552
46.4146341463415,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,46.4146341463415
46.421875,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,46.421875
46.59375,"Yes",64,45465,"Urban","Government","2023","Orange",45465,46.59375
46.6666666666667,"Yes",36,62048,"Urban","Nonprofit","2021","Los Angeles",62048,46.6666666666667
46.7428571428571,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,46.7428571428571
46.7717391304348,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,46.7717391304348
46.875,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,46.875
46.875,"Yes",8,10400,"Urban","Investor Owned","2022","Los Angeles",10400,46.875
47,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,47
47.304347826087,"Yes",92,141171,"Urban","Nonprofit","2022","San Bernardino",141171,47.304347826087
47.6,"Yes",20,17043,"Urban","Investor Owned","2023","San Diego",17043,47.6
47.7948717948718,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,47.7948717948718
47.9333333333333,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,47.9333333333333
48.0384615384615,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,48.0384615384615
48.1,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,48.1
48.125,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,48.125
48.1794871794872,"Yes",78,64254,"Urban","Government","2022","Tulare",64254,48.1794871794872
48.2,"Yes",10,27216,"Urban","Investor Owned","2021","Los Angeles",27216,48.2
48.8709677419355,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,48.8709677419355
49.2777777777778,"Yes",18,36593,"Urban","Investor Owned","2022","San Bernardino",36593,49.2777777777778
49.6521739130435,"Yes",46,68844,"Urban","Nonprofit","2022","Los Angeles",68844,49.6521739130435
50.3225806451613,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,50.3225806451613
50.4285714285714,"Yes",35,80002,"Urban","Investor Owned","2023","Los Angeles",80002,50.4285714285714
50.5365853658537,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,50.5365853658537
50.5645161290323,"Yes",62,67670,"Urban","Investor Owned","2021","San Joaquin",67670,50.5645161290323
50.6666666666667,"Yes",9,7628,"Urban","Government","2021","Sonoma",7628,50.6666666666667
50.7058823529412,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,50.7058823529412
50.9375,"Yes",16,24835,"Urban","Nonprofit","2021","Santa Cruz",24835,50.9375
51.09375,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,51.09375
51.6,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,51.6
51.6904761904762,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,51.6904761904762
51.75,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,51.75
51.8333333333333,"Yes",12,13544,"Urban","Investor Owned","2021","Riverside",13544,51.8333333333333
52,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,52
52.25,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,52.25
52.5714285714286,"Yes",35,62297,"Urban","Investor Owned","2022","Los Angeles",62297,52.5714285714286
52.5789473684211,"Yes",19,49779,"Urban","Government","2022","Monterey",49779,52.5789473684211
52.6,"Yes",10,27216,"Urban","Investor Owned","2021","Los Angeles",27216,52.6
52.8205128205128,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,52.8205128205128
53.1034482758621,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,53.1034482758621
53.4468085106383,"Yes",47,57942,"Urban","Government","2022","San Bernardino",57942,53.4468085106383
53.45,"Yes",20,17746,"Urban","Investor Owned","2022","San Diego",17746,53.45
53.6190476190476,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,53.6190476190476
53.6805555555556,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,53.6805555555556
54.2413793103448,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,54.2413793103448
55.1111111111111,"Yes",72,78461,"Urban","Government","2023","Los Angeles",78461,55.1111111111111
55.9268292682927,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,55.9268292682927
56.0975609756098,"Yes",41,49585,"Urban","Nonprofit","2022","Santa Barbara",49585,56.0975609756098
56.3684210526316,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,56.3684210526316
56.5333333333333,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,56.5333333333333
56.551724137931,"Yes",29,71601,"Urban","Nonprofit","2022","Los Angeles",71601,56.551724137931
56.8571428571429,"Yes",35,50893,"Urban","Investor Owned","2021","Los Angeles",50893,56.8571428571429
56.9333333333333,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,56.9333333333333
56.9655172413793,"Yes",29,109217,"Urban","Nonprofit","2023","Los Angeles",109217,56.9655172413793
57.1538461538462,"Yes",39,69354,"Urban","Nonprofit","2023","Los Angeles",69354,57.1538461538462
57.2692307692308,"Yes",26,43446,"Urban","Government","2022","San Joaquin",43446,57.2692307692308
57.75,"Yes",32,78383,"Urban","Nonprofit","2023","Los Angeles",78383,57.75
58.25,"Yes",12,18089,"Urban","Investor Owned","2021","Orange",18089,58.25
58.2903225806452,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,58.2903225806452
58.3013698630137,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,58.3013698630137
58.8767123287671,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,58.8767123287671
58.9615384615385,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,58.9615384615385
59,"Yes",12,15525,"Urban","Investor Owned","2022","Riverside",15525,59
59.3125,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,59.3125
59.6829268292683,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,59.6829268292683
59.8,"Yes",10,27216,"Urban","Investor Owned","2021","Los Angeles",27216,59.8
59.9166666666667,"Yes",12,19824,"Urban","Investor Owned","2023","Orange",19824,59.9166666666667
59.9615384615385,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,59.9615384615385
60.0217391304348,"Yes",46,72057,"Urban","Nonprofit","2023","Los Angeles",72057,60.0217391304348
60.1739130434783,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,60.1739130434783
60.5,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,60.5
60.6027397260274,"Yes",73,77616,"Urban","Government","2022","Los Angeles",77616,60.6027397260274
60.7808219178082,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,60.7808219178082
60.9310344827586,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,60.9310344827586
61,"Yes",57,55882,"Urban","Nonprofit","2022","Los Angeles",55882,61
61.0769230769231,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,61.0769230769231
61.0821917808219,"Yes",73,65830,"Urban","Government","2021","Los Angeles",65830,61.0821917808219
61.468085106383,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,61.468085106383
62.09375,"Yes",64,87345,"Urban","Investor Owned","2023","Riverside",87345,62.09375
62.1666666666667,"Yes",12,19807,"Urban","Investor Owned","2022","Orange",19807,62.1666666666667
62.2,"Yes",10,28475,"Urban","Nonprofit","2022","Kern",28475,62.2
62.2,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,62.2
62.2631578947368,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,62.2631578947368
62.375,"Yes",64,45465,"Urban","Government","2023","Orange",45465,62.375
62.703125,"Yes",64,73328,"Urban","Investor Owned","2021","Riverside",73328,62.703125
62.9178082191781,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,62.9178082191781
63.35,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,63.35
63.4615384615385,"Yes",26,52175,"Urban","Nonprofit","2021","Merced",52175,63.4615384615385
63.6896551724138,"Yes",29,56910,"Urban","Nonprofit","2021","Los Angeles",56910,63.6896551724138
64.025,"Yes",40,52193,"Urban","Investor Owned","2023","Los Angeles",52193,64.025
64.156862745098,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,64.156862745098
64.2666666666667,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,64.2666666666667
64.5882352941177,"Yes",34,80442,"Urban","Nonprofit","2021","Kings",80442,64.5882352941177
64.6,"Yes",30,62392,"Urban","Nonprofit","2021","Los Angeles",62392,64.6
64.8888888888889,"Yes",9,7628,"Urban","Government","2021","Sonoma",7628,64.8888888888889
64.9655172413793,"Yes",29,40855,"Urban","Investor Owned","2023","Riverside",40855,64.9655172413793
65.0769230769231,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,65.0769230769231
65.1489361702128,"Yes",47,64861,"Urban","Nonprofit","2023","Los Angeles",64861,65.1489361702128
66.1,"Yes",10,29497,"Urban","Investor Owned","2022","Los Angeles",29497,66.1
66.25,"Yes",8,8730,"Urban","Government","2022","Sonoma",8730,66.25
66.6730769230769,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,66.6730769230769
66.972602739726,"Yes",73,74382,"Urban","Nonprofit","2021","Fresno",74382,66.972602739726
67.0689655172414,"Yes",29,39022,"Urban","Investor Owned","2022","Riverside",39022,67.0689655172414
67.0877192982456,"Yes",57,52338,"Urban","Nonprofit","2021","Los Angeles",52338,67.0877192982456
67.2272727272727,"Yes",44,92128,"Urban","Nonprofit","2022","Kings",92128,67.2272727272727
67.56,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,67.56
67.7142857142857,"Yes",21,28108,"Urban","Nonprofit","2021","San Joaquin",28108,67.7142857142857
67.8333333333333,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,67.8333333333333
68.3666666666667,"Yes",30,70040,"Urban","Nonprofit","2022","Los Angeles",70040,68.3666666666667
68.7123287671233,"Yes",73,71708,"Urban","Government","2023","Tulare",71708,68.7123287671233
68.7307692307692,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,68.7307692307692
69.625,"Yes",16,31692,"Urban","Investor Owned","2023","San Bernardino",31692,69.625
69.625,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,69.625
70,"Yes",52,59992,"Urban","Nonprofit","2022","Los Angeles",59992,70
70.3571428571429,"Yes",42,48363,"Urban","Investor Owned","2022","Los Angeles",48363,70.3571428571429
70.5,"Yes",20,23943,"Urban","Investor Owned","2021","Los Angeles",23943,70.5
70.8,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,70.8
70.9512195121951,"Yes",41,47657,"Urban","Nonprofit","2021","Santa Barbara",47657,70.9512195121951
71.0434782608696,"Yes",92,146799,"Urban","Nonprofit","2023","San Bernardino",146799,71.0434782608696
71.2,"Yes",10,11411,"Urban","Investor Owned","2022","Orange",11411,71.2
71.28,"Yes",50,35849,"Urban","Investor Owned","2022","Los Angeles",35849,71.28
71.5769230769231,"Yes",26,37061,"Urban","Government","2021","San Joaquin",37061,71.5769230769231
71.7586206896552,"Yes",29,99493,"Urban","Nonprofit","2022","Los Angeles",99493,71.7586206896552
72.125,"Yes",16,41458,"Urban","Government","2021","Monterey",41458,72.125
72.1764705882353,"Yes",51,33915,"Urban","Investor Owned","2021","Los Angeles",33915,72.1764705882353
72.2456140350877,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,72.2456140350877
72.3076923076923,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,72.3076923076923
72.3571428571429,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,72.3571428571429
72.4375,"Yes",16,54157,"Urban","Government","2022","Monterey",54157,72.4375
72.4794520547945,"Yes",73,83169,"Urban","Nonprofit","2023","Fresno",83169,72.4794520547945
72.4931506849315,"Yes",73,84815,"Urban","Nonprofit","2022","Fresno",84815,72.4931506849315
73.0384615384615,"Yes",26,62563,"Urban","Nonprofit","2023","Merced",62563,73.0384615384615
73.0769230769231,"Yes",26,57645,"Urban","Nonprofit","2022","Merced",57645,73.0769230769231
73.2,"Yes",20,17090,"Urban","Investor Owned","2021","San Diego",17090,73.2
73.4375,"Yes",16,29888,"Urban","Investor Owned","2022","San Bernardino",29888,73.4375
73.5,"Yes",8,8916,"Urban","Government","2023","Sonoma",8916,73.5
73.5322580645161,"Yes",62,82844,"Urban","Investor Owned","2023","San Joaquin",82844,73.5322580645161
73.5454545454545,"Yes",44,94386,"Urban","Nonprofit","2023","Kings",94386,73.5454545454545
73.875,"Yes",8,9319,"Urban","Investor Owned","2021","Los Angeles",9319,73.875
74.5,"Yes",16,54470,"Urban","Government","2023","Monterey",54470,74.5
74.8571428571429,"Yes",42,39926,"Urban","Investor Owned","2021","Los Angeles",39926,74.8571428571429
74.9649122807018,"Yes",57,52686,"Urban","Nonprofit","2023","Los Angeles",52686,74.9649122807018
